,Intercept,MSFT,NVDA,UNH,JNJ,JPM
101,0.16851208005062027,1.7158250117205944,0.6560390414813011,0.21640621065276364,0.9452096412985742,1.8394808746440359
102,0.13242145408620362,1.7880253018945353,0.6627385341400504,0.2666349950270259,1.0002131096674214,1.864605645338071
103,0.16181130575102665,1.8235355501094273,0.6256796302452878,0.2538353809530521,0.9203685692331987,1.950457535530303
104,0.061447020832174286,1.7638822485564292,0.6866479029060467,0.23771842850884048,0.9914208849984445,1.7801238465577294
105,0.1485445479310399,1.5662759617832074,0.5344699917205693,0.22454997986666525,0.8957130434225794,1.73325889134353
106,0.03426143622568844,1.8350459621219493,0.6445679187755261,0.26391093377280916,0.8855846764206488,1.77841244228749
107,0.09391099889701376,1.6827477949995187,0.7723942951042582,0.27697465336249544,0.8867944134201343,1.8078877162096365
108,0.12265682787885393,1.6770899200618403,0.40690547363514334,0.1781782434582034,0.9538234279565025,1.6670533826191956
109,0.12596249097186907,1.6549530207755714,0.7845810598098663,0.2972408349872632,0.8887742850852445,1.8314026023178906
110,0.05334648620309104,1.7549362918955829,0.6362642571902213,0.2306502726165823,0.9955569653348061,1.7677565178020915
111,0.1175240484569598,1.6901626563149568,0.6593360725812695,0.2723337555096169,0.8955543858611532,1.7083736132115646
112,0.1356490701819591,1.7850488688265198,0.5856551330139292,0.18992002502290167,0.9752680307550875,1.7822363395938043
113,0.204427481348674,1.6833957154065422,0.5408053840378259,0.20789301429063983,0.9117140732067022,1.703945912004508
114,0.11639841082971236,1.6645730568873798,0.6379634588726949,0.20238825653643966,0.9992528147543459,1.7477209886705949
115,0.12928687648399942,1.8146037972623963,0.5397606184376844,0.27550337585200774,0.8492741996003851,1.8286162564300477
116,0.1516074789475536,1.7617437941966556,0.625497512928442,0.23794891892665865,1.0139551340685964,1.7643157031637469
117,0.10134602601110637,1.693184279200039,0.6380194529618276,0.23573615634955764,0.8145070816699347,1.8128668309778269
118,0.15362274768219158,1.7219651316236868,0.5782380350502784,0.24521669962585282,0.9594090438243024,1.7372350854575567
119,0.10054052473869078,1.7270933948373937,0.6056761218478179,0.2415643552548459,0.8760994439092723,1.7771062435785894
120,0.11195110795050134,1.6955522515265689,0.5769809365505838,0.3039200856906679,0.8776375387468156,1.6721366433239462
121,0.13288250566907356,1.7680398427514497,0.6528546951745922,0.20267615087738106,0.9717317553735467,1.8938599738167265
122,0.13288250566907356,1.7680398427514497,0.6528546951745922,0.20267615087738106,0.9717317553735467,1.8938599738167265
123,0.06908972415920385,1.6611265566638984,0.6124620176638105,0.2533469542830761,0.9872921479317096,1.7048242936405482
124,0.1627615057269767,1.7761048481850137,0.6634387047188479,0.2465376705562062,0.8220388339270059,1.86308289312287
125,0.07616603875882691,1.8089100537118044,0.5353625059149913,0.24225496039395175,0.9284844486250188,1.8081914453636152
126,0.08847566015875158,1.7128964048716544,0.6810248741613049,0.1955370705983177,0.9439820185935556,1.7750050141988587
127,0.09307781683938862,1.681195983710362,0.5438192644296865,0.26870355958706865,0.942634640110507,1.809343906684551
128,0.09307781683938862,1.681195983710362,0.5438192644296865,0.26870355958706865,0.942634640110507,1.809343906684551
129,0.10126420729343628,1.6539442592261622,0.5084241160599484,0.26781709426129247,0.9540303387844619,1.6788774754907825
130,0.1323360275683595,1.7031460731796915,0.7144841782190298,0.20467763112563442,0.9039744339482761,1.7760532556741258
131,0.08706678295895591,1.8305914278019466,0.5522887633620217,0.28290301181142496,1.0797052814600696,1.7641473102629404
132,0.10041050072912114,1.8019260062630433,0.5904688497329379,0.2032936141080914,0.9018382693031224,1.7673718275393209
133,0.11956633537711073,1.6475975026745864,0.6600159915595056,0.31297151575570076,0.9907282105510613,1.7241100712097992
134,0.10193640587741791,1.6999837146183026,0.5261569699542675,0.2510343469682424,0.9887587356801761,1.700771030332105
135,0.10193640587741791,1.6999837146183026,0.5261569699542675,0.2510343469682424,0.9887587356801761,1.700771030332105
136,0.11905941827373909,1.7709600756978243,0.611403475465996,0.2573619904758532,0.8025842889206445,1.7703279926939317
137,0.06907383568115628,1.6953005895859472,0.6148764353610201,0.21977632701552388,0.9394729128845251,1.7711180142438427
138,0.10473283066559089,1.7728114280574008,0.6104504896251292,0.2656465855030517,0.8148101421930125,1.7829473956894286
139,0.10473283066559089,1.7728114280574008,0.6104504896251292,0.2656465855030517,0.8148101421930125,1.7829473956894286
140,0.19007687516594218,1.4734359287572119,0.68432254520567,0.22259659243490237,0.9014725176402392,1.7378418884749816
141,0.05895306631644155,1.760494067354734,0.5931221945671558,0.21979558154459214,0.9857790068112662,1.7603445036002987
142,0.10672218863948174,1.5853074870267225,0.6815382097494118,0.22029674732649587,1.0151598613574475,1.7237348874434686
143,0.1376213276985399,1.5939899979883017,0.7238643260854609,0.21896336662141613,0.9500638223011781,1.7683500219944497
144,0.12701417990930133,1.7900304401133225,0.6700083696500945,0.24153698207000465,0.9434485541884774,1.7467656716068156
145,0.12932255530340964,1.7753816839922747,0.5212642572297184,0.2199862058182968,0.8614966951349348,1.8412986133225542
146,0.12932255530340964,1.7753816839922747,0.5212642572297184,0.2199862058182968,0.8614966951349348,1.8412986133225542
147,0.12932255530340964,1.7753816839922747,0.5212642572297184,0.2199862058182968,0.8614966951349348,1.8412986133225542
148,0.172030370466022,1.7112416663988887,0.69468417157144,0.22628142681774194,0.8447640211317123,1.8049040242021723
149,0.12896146259776195,1.6692995117535943,0.6642147722857925,0.2258272218950022,0.9330263717742516,1.8453408916410712
150,0.11252270663488644,1.6289641917464017,0.6915719274480678,0.2155496910107431,1.0340051514178836,1.6765156006852584
151,0.12142127170524786,1.6513782814478244,0.5806399798664351,0.25553176470919275,0.860732239792178,1.8485979631533591
152,0.15918601305163838,1.626374439533903,0.6346265989862488,0.22393412541435062,0.9432944756182308,1.7288624934545755
153,0.13329742818724044,1.7635920379691186,0.6297589153145771,0.22324651870715415,0.9151483317169535,1.7564952127468259
154,0.12192217123953059,1.7394396465065953,0.7032746130140574,0.22581237234739543,0.9314296239308454,1.7198684992618982
155,0.0630063265435196,1.6030095436019414,0.6560363590671648,0.28363055986966895,1.0062638777115451,1.8152885512729786
156,0.1559977214355932,1.732684197702529,0.5314285854058238,0.21367383805649295,0.8504348910973566,1.6765530048531214
157,0.08446455341641695,1.686883442245417,0.776314750874022,0.25399300376973394,0.9518060585405349,1.8149092273550114
158,0.09213153912399108,1.7036641865944795,0.5914441938934015,0.3141470335128828,0.8789831698352355,1.5809972912193861
159,0.12927655048790843,1.6169772788033876,0.6151673375475418,0.17636257217633616,0.927397758325598,1.8261497540801912
160,0.1222543321097822,1.7871102523112707,0.5146153331670404,0.23709374681240875,0.8842972813686236,1.719886401563121
161,0.12657464385649064,1.6971698571856795,0.6056042767675578,0.24879677835831948,0.8195495835352176,1.7536384892851737
162,0.10893310578922212,1.6541208373170617,0.6297574958053013,0.21697590872143557,0.9903932792328674,1.7948309313917596
163,0.11817101447487852,1.8087917355973233,0.6525549162665198,0.26610862682028186,0.8445019423245372,1.7006541527890975
164,0.11645543977727565,1.7170745185852447,0.6222936706902673,0.2953995540178992,0.8754885242691264,1.7881396301997055
165,0.12678181341321743,1.7740141548932873,0.6752648969664731,0.2543324683974473,0.8464497088140569,1.842391112203987
166,0.1797728797145758,1.7211181366419928,0.6839033484359868,0.27002235508395506,0.9972299845290287,1.8182294702294564
167,0.15309540644547937,1.6755280502570102,0.6363767724950875,0.2482369418058597,1.0592730117134246,1.8312595245516472
168,0.0659920936827394,1.781720549867924,0.697140478675552,0.20982900756134007,0.9809440271464518,1.7616644719879875
169,0.15258111229403398,1.7533936289172192,0.6534218429088777,0.23047139949101147,1.0207186853888288,1.7788018342753849
170,0.10369604228860603,1.7101479279529055,0.5868189468344808,0.2610574802806465,0.8353972374678008,1.7302269421883099
171,0.17103546801947678,1.5595364361948483,0.6037841536532979,0.25753598812247924,0.8429487722630181,1.7139940549677475
172,0.0727933748832035,1.849954336001409,0.6344834830320661,0.2184896402855967,0.9953624763419286,1.8076648862193752
173,0.0727933748832035,1.849954336001409,0.6344834830320661,0.2184896402855967,0.9953624763419286,1.8076648862193752
174,0.09007232037910354,1.803056976542599,0.561238934102726,0.21407166933937133,0.9260185020930198,1.702912349699307
175,0.10703811125552043,1.9487983436608292,0.4995890293803613,0.25265016747096053,0.8985753744467058,1.7494425911202764
176,0.12590548033216378,1.6673806409472272,0.4896750710486091,0.20655343298311205,0.9422108994474261,1.7575972199005663
177,0.12664040455628955,1.8183088531303002,0.7533432629493618,0.27470594320615216,0.9302480973264718,1.8133651328130949
178,0.17160958825070688,1.5161421403329571,0.5923167968283591,0.20635851934662858,0.8263637819178206,1.721784259372604
179,0.11778737275598213,1.685350718693947,0.6436406302073122,0.24615294746132516,0.8575823962884681,1.8627016383814552
180,0.1210922308002674,1.7744260060858652,0.6110722123501996,0.2536663738846996,0.9763437984703887,1.6977379367129857
181,0.11235712028029152,1.6857025653750237,0.694499756510308,0.21010723964360228,0.8480705031245686,1.7568193143098778
182,0.1298358127654505,1.7071673452533052,0.5455956756581256,0.2640193490320677,0.9929991397058004,1.7117748934483843
183,0.10286135431183936,1.7454241387759466,0.6496132828076413,0.2644698601698631,1.011916559248718,1.6777974130689655
184,0.14251414693134004,1.6542122892653361,0.561938555119554,0.21486295911579778,0.8300451820505452,1.8833529007677807
185,0.09226958472410172,1.7269487027113095,0.6425271402663699,0.27120114199427503,1.020136037402509,1.6302035838833475
186,0.08989097794387277,1.7001031556775184,0.7018864190734467,0.2760601716560019,0.8448985478649214,1.8010928098358185
187,0.15255063821458265,1.7171187005376953,0.5460931032180167,0.21793183248538123,0.9845238263466364,1.7556076760082724
188,0.09027482124220054,1.6088235977477292,0.6557113107404782,0.26438904070046376,0.865464634257784,1.6918798300823243
189,0.1766098598025885,1.7032634584016257,0.6701338543766512,0.2292222607050231,0.9983282389448649,1.8368615310658754
190,0.168433168380767,1.6657482369276624,0.5901646530381266,0.20615551102971358,0.9939081358308123,1.848549307026796
191,0.0922086811208942,1.606791129644646,0.7665839296519014,0.25177450999821793,0.8600980612029373,1.6861129189556803
192,0.1523062044631267,1.7342735218495804,0.43304916699464024,0.23259907981054506,0.9886700601248232,1.7489748043106297
193,0.12893699574709144,1.7860766611416268,0.5325558641944055,0.1669862150620007,0.9748048357956098,1.8383238529713037
194,0.11563142404547662,1.7713377142478486,0.6930157798381503,0.23807958406002355,0.9372321520440543,1.6841877062817843
195,0.15405597355664363,1.7099497401353578,0.5745764962537987,0.27419811214656964,0.9258219988038586,1.8319434645915753
196,0.18386725903186574,1.6943846441836365,0.5888546241864508,0.22177385401701688,0.9850426026759654,1.7717980431095222
197,0.18386725903186574,1.6943846441836365,0.5888546241864508,0.22177385401701688,0.9850426026759654,1.7717980431095222
198,0.13127927145447443,1.7923221522114368,0.5491587051198179,0.3017428886326212,0.9746841712036132,1.803924539139107
199,0.11321926311106315,1.6214647119859735,0.6258663342413526,0.24869719595827847,0.9386343842311814,1.7984639380910044
200,0.13337000092106727,1.5628774362813718,0.719171676123361,0.24436788275349294,0.8483604872241699,1.7684038771922024
201,0.0954963525357774,1.8538767451390734,0.5593544180904483,0.23378745794722583,0.9574370440337424,1.7887499315772448
202,0.14151999639486917,1.7352836328233108,0.5982122687330111,0.19426620831754904,0.9176826782969854,1.7074762011373332
203,0.08518644818052115,1.7326635655280302,0.5294925163322779,0.22897882930219743,0.9406291479093004,1.796039969037832
204,0.14658067452295223,1.6563842833926055,0.7181857951180249,0.24613255439531667,0.888463632648038,1.6851949263263186
205,0.09216633843473221,1.7756778249202823,0.5478994243841777,0.21599771846022728,0.9235047106795963,1.90920715286671
206,0.12758415303967596,1.5600815240875068,0.6412276410675911,0.23927552346095662,0.8534326791714009,1.6995859595094163
207,0.12758415303967596,1.5600815240875068,0.6412276410675911,0.23927552346095662,0.8534326791714009,1.6995859595094163
208,0.11988710135602672,1.7302905428371131,0.5631907001349573,0.2564500056495393,0.9194871671342993,1.748004826113436
209,0.1127890972084567,1.6787174131455995,0.7123155972108796,0.23078649009213392,0.8772906080760152,1.7733256175774925
210,0.13413334834459986,1.755226169743738,0.5557928940167494,0.22687506218224532,0.9632803219289515,1.7510067884019853
211,0.13413334834459986,1.755226169743738,0.5557928940167494,0.22687506218224532,0.9632803219289515,1.7510067884019853
212,0.06575437960783842,1.760410584801647,0.6090887344268521,0.24889049032782765,0.8495029128058751,1.8561273458045109
213,0.13950571725950112,1.736795042331723,0.6505728720736746,0.24018166549132292,0.9452154108386611,1.917872116434423
214,0.09984806799438584,1.7021491141932978,0.6117750486247903,0.2600291854339435,0.9012662847425631,1.6826052809504735
215,0.1374680146661418,1.6431356396880437,0.6002468472372546,0.21404610450924622,0.929190574794405,1.7851667901481316
216,0.057781689518229165,1.8477714222608266,0.630298693949386,0.23627230886152645,0.9116644083724877,1.8716560548331986
217,0.18069112022672754,1.6206605792242956,0.6660789503535426,0.23059686695060333,0.9170632644566357,1.608576009741361
218,0.07323221624010989,1.6684389077721526,0.6158548388831446,0.23201632117656762,0.824917845284602,1.8467874202002192
219,0.16690629625526107,1.6666098994601495,0.5977187387967111,0.2468745341397846,0.983402191335117,1.6248517407382683
220,0.07005220792424217,1.643603682112252,0.584576753930656,0.2577139451890923,0.7837726598030854,1.778362377518746
221,0.08526526674601886,1.7301363581326104,0.4964361469646055,0.24531334081421674,0.8811415323629177,1.7253260351125717
222,0.097152356501877,1.533337794453569,0.6567942609174974,0.2119871259758247,0.9620634538147489,1.635494987450562
223,0.10298804367181483,1.6603461334818408,0.5979782780554782,0.24792682334797309,0.9108463550075266,1.8156840190951344
224,0.1427096927888834,1.7466346218606321,0.5969402553810136,0.23308124881195733,0.9718092983088586,1.6634290759983572
225,0.12036343242037545,1.6997967001179355,0.6359428178086156,0.22459536969940103,0.9233226732811259,1.8351392849301473
226,0.1315301621915253,1.6178927434760757,0.6154641445118064,0.25492573208835617,0.9135804982617621,1.6861231157144898
227,0.142618921778147,1.5841490664472506,0.5984408892544595,0.20735422708546117,0.916036545224437,1.6101471451837701
228,0.03460601584594608,1.7890801702634715,0.6435574528513998,0.2701206125124526,1.0350155680647106,1.850813876460198
229,0.13551698546293717,1.6750135165671238,0.5925426290719852,0.1951208090067691,0.7832305213007297,1.8293354027774913
230,0.10176439473584128,1.6297652972721925,0.5884576794094262,0.18956413661366425,1.0461157775409937,1.743947855871385
231,0.09050206845237792,1.7311956622556859,0.5912031625264486,0.21550271612105554,0.989028504696662,1.682559508545665
232,0.09680298723472855,1.7432859428437606,0.5235286934922447,0.2195394004970089,1.0100812692709036,1.7594795888727943
233,0.10459129041919987,1.72217974789858,0.5039339193016925,0.2175841053834198,0.9824445573191651,1.752045262515892
234,0.03482126942297996,1.6874476645361651,0.6983791141714508,0.25283183729856407,0.9298673487824284,1.7687612334012954
235,0.14099359482846274,1.8639959344674988,0.4871460466334298,0.24697983054337042,0.9312290415166771,1.8194243028226078
236,0.15825153213963883,1.7369367373895466,0.6443143433374184,0.24378857652256922,0.9211098667909793,1.69200610124001
237,0.06341623468353008,1.6082533110765487,0.6926920783867023,0.20731723889553896,0.9424982571841516,1.728755226370764
238,0.1251534919515583,1.7745348184851386,0.6637749933318202,0.2553672585755572,0.9479728486443628,1.7287364619176326
239,0.11357691381447715,1.7340417500444805,0.60292092485091,0.23070117514385108,0.9938936799204274,1.9191581719420097
240,0.1271100065677391,1.7073158617944812,0.6834824036452132,0.2636711442668209,0.837602692443772,1.5944047757972435
241,0.10884738943530779,1.748972485076266,0.5606693685073757,0.2669844193485967,0.9323529584384123,1.9095583973441885
242,0.1742306211865927,1.7328718419281788,0.8287526101300077,0.21446416999871193,0.9293906723862032,1.648761507618929
243,0.11977674717458348,1.8182687250449812,0.6435294968252926,0.2535377460717938,0.9093477896047703,1.7863083383127456
244,0.14727296851535257,1.6886730318208196,0.6252275915953485,0.26972568615625364,0.9728707631823593,1.7501269080606026
245,0.1534326392349806,1.7942628727737273,0.6269173403024083,0.26377501203702886,0.8640244724264178,1.7862890736072186
246,0.13299504384096514,1.7788902737732508,0.5934261546017228,0.20782019400107696,1.009077045913064,1.7755075586511873
247,0.10842531610590177,1.7317957760680378,0.5789895688508144,0.2084683885577407,0.8951974113525604,1.8886936258741622
248,0.13335945460729687,1.7353725927252834,0.5985316587606007,0.3119191965966398,0.8452473378061511,1.891766980703836
249,0.1545690907509725,1.8619671237081457,0.6018264540018144,0.2145739408274863,0.9775758016227656,1.7252469157042964
250,0.08035352369991815,1.7354524050950548,0.5548858689973426,0.22878589093217144,0.9020677832429798,1.8186129583468194
251,0.08035352369991815,1.7354524050950548,0.5548858689973426,0.22878589093217144,0.9020677832429798,1.8186129583468194
